32,16,1,1,1,1,2,1,1,1024,4096,1,4,2,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,2835.18,4784.85,13.5659,87.3073,297.511,0.0259748,87.3073,144.787,0.0126409,632.946,10.2906,9.43907,246471,523.324,657.885,6.36449e+06,277.462,6.36449e-35pW,8,
32,16,1,1,1,1,2,1,1,1024,4096,1,8,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,2818.3,4785.32,13.4864,86.7795,297.54,0.0258204,86.7795,144.787,0.0125645,636.676,10.2824,9.43529,246384,522.641,657.035,6.36446e+06,277.22,6.36446e-35pW,8,
32,16,1,1,1,1,2,1,1,1024,4096,1,8,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,2818.3,4785.32,13.4864,86.7795,297.54,0.0258204,86.7795,144.787,0.0125645,636.676,10.2824,9.43529,246384,522.641,657.035,6.36446e+06,277.22,6.36446e-35pW,8,
32,16,1,1,1,1,2,1,1,1024,4096,1,8,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,2818.3,4785.32,13.4864,86.7795,297.54,0.0258204,86.7795,144.787,0.0125645,636.676,10.2824,9.43529,246384,522.641,657.035,6.36446e+06,277.22,6.36446e-35pW,8,
32,16,1,1,1,1,2,1,2,1024,4096,1,1,16,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,2820.23,4785.16,13.4953,86.84,297.53,0.0258375,86.84,144.787,0.0125733,636.26,10.2833,9.43569,246394,528.941,797.768,6.36447e+06,277.359,6.36447e-35pW,8,
32,16,1,1,1,1,2,1,2,1024,4096,1,1,16,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,2820.23,4785.16,13.4953,86.84,297.53,0.0258375,86.84,144.787,0.0125733,636.26,10.2833,9.43569,246394,528.941,797.768,6.36447e+06,277.359,6.36447e-35pW,8,
32,16,1,1,1,1,2,1,2,1024,4096,1,1,16,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,2820.23,4785.16,13.4953,86.84,297.53,0.0258375,86.84,144.787,0.0125733,636.26,10.2833,9.43569,246394,528.941,797.768,6.36447e+06,277.359,6.36447e-35pW,8,
32,16,1,1,1,1,2,1,2,1024,4096,1,2,8,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,2853.95,4785.4,13.6573,87.8936,297.545,0.0261523,87.8936,144.787,0.0127258,628.713,10.3005,9.44361,246566,530.406,799.892,6.36452e+06,277.853,6.36452e-35pW,8,
32,16,1,1,1,1,2,1,2,1024,4096,1,2,8,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,2853.95,4785.4,13.6573,87.8936,297.545,0.0261523,87.8936,144.787,0.0127258,628.713,10.3005,9.44361,246566,530.406,799.892,6.36452e+06,277.853,6.36452e-35pW,8,
32,16,1,1,1,1,2,1,2,1024,4096,1,2,8,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,2853.95,4785.4,13.6573,87.8936,297.545,0.0261523,87.8936,144.787,0.0127258,628.713,10.3005,9.44361,246566,530.406,799.892,6.36452e+06,277.853,6.36452e-35pW,8,
32,16,1,1,1,1,2,1,2,1024,4096,1,4,4,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,2835.72,4785.16,13.5694,87.324,297.53,0.0259815,87.324,144.787,0.0126433,632.785,10.2911,9.4393,246473,529.606,798.739,6.36449e+06,277.507,6.36449e-35pW,8,
32,16,1,1,1,1,2,1,2,1024,4096,1,4,4,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,2835.72,4785.16,13.5694,87.324,297.53,0.0259815,87.324,144.787,0.0126433,632.785,10.2911,9.4393,246473,529.606,798.739,6.36449e+06,277.507,6.36449e-35pW,8,
32,16,1,1,1,1,2,1,2,1024,4096,1,4,4,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,2835.72,4785.16,13.5694,87.324,297.53,0.0259815,87.324,144.787,0.0126433,632.785,10.2911,9.4393,246473,529.606,798.739,6.36449e+06,277.507,6.36449e-35pW,8,
32,16,1,1,1,1,2,1,2,1024,4096,1,8,2,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,2827.41,4785.4,13.5303,87.0643,297.545,0.0259055,87.0643,144.787,0.0126057,634.614,10.2871,9.43744,246431,529.27,798.239,6.36448e+06,277.397,6.36448e-35pW,8,
32,16,1,1,1,1,2,1,2,1024,4096,1,8,2,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,2827.41,4785.4,13.5303,87.0643,297.545,0.0259055,87.0643,144.787,0.0126057,634.614,10.2871,9.43744,246431,529.27,798.239,6.36448e+06,277.397,6.36448e-35pW,8,
32,16,1,1,1,1,2,1,2,1024,4096,1,8,2,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,2827.41,4785.4,13.5303,87.0643,297.545,0.0259055,87.0643,144.787,0.0126057,634.614,10.2871,9.43744,246431,529.27,798.239,6.36448e+06,277.397,6.36448e-35pW,8,
32,16,1,1,1,1,2,1,2,1024,4096,1,16,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,2820.23,4785.16,13.4953,86.84,297.53,0.0258375,86.84,144.787,0.0125733,636.26,10.2833,9.43569,246394,528.941,797.768,6.36447e+06,277.359,6.36447e-35pW,8,
32,16,1,1,1,1,2,1,2,1024,4096,1,16,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,2820.23,4785.16,13.4953,86.84,297.53,0.0258375,86.84,144.787,0.0125733,636.26,10.2833,9.43569,246394,528.941,797.768,6.36447e+06,277.359,6.36447e-35pW,8,
